Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4003,Ammonium nitrate (AN),2002,2002,t,4670,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4003,Ammonium nitrate (AN),2003,2003,t,7492,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4003,Ammonium nitrate (AN),2004,2004,t,7609,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4003,Ammonium nitrate (AN),2005,2005,t,3584,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4003,Ammonium nitrate (AN),2006,2006,t,7091,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4003,Ammonium nitrate (AN),2007,2007,t,3048,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4003,Ammonium nitrate (AN),2008,2008,t,2616,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4003,Ammonium nitrate (AN),2009,2009,t,3525,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4003,Ammonium nitrate (AN),2012,2012,t,4206,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4003,Ammonium nitrate (AN),2013,2013,t,2779,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4003,Ammonium nitrate (AN),2014,2014,t,2139,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4003,Ammonium nitrate (AN),2015,2015,t,2344,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4003,Ammonium nitrate (AN),2016,2016,t,3260,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4003,Ammonium nitrate (AN),2017,2017,t,3258,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4003,Ammonium nitrate (AN),2018,2018,t,2580,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4003,Ammonium nitrate (AN),2019,2019,t,2050.63,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4003,Ammonium nitrate (AN),2020,2020,t,3015,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4003,Ammonium nitrate (AN),2021,2021,t,1772,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2010,2010,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2011,2011,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2012,2012,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2013,2013,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2014,2014,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2015,2015,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2016,2016,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2017,2017,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2019,2019,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2020,2020,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2021,2021,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2002,2002,t,146,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2003,2003,t,106,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2004,2004,t,2444,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2005,2005,t,3667,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2006,2006,t,816,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2007,2007,t,753,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2008,2008,t,955,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2009,2009,t,675,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2012,2012,t,683,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2013,2013,t,155,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2014,2014,t,677,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2015,2015,t,92,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2016,2016,t,405,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2017,2017,t,189,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2018,2018,t,265,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2019,2019,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2020,2020,t,150,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2021,2021,t,73,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4001,Urea,2010,2010,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4001,Urea,2011,2011,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4001,Urea,2012,2012,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4001,Urea,2013,2013,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4001,Urea,2014,2014,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4001,Urea,2015,2015,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4001,Urea,2016,2016,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4001,Urea,2017,2017,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4001,Urea,2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4001,Urea,2019,2019,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4001,Urea,2020,2020,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4001,Urea,2021,2021,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2002,2002,t,572,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2003,2003,t,966,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2004,2004,t,959,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2005,2005,t,1260,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2006,2006,t,1080,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2007,2007,t,1021,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2008,2008,t,1400,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2009,2009,t,1388,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2012,2012,t,4223,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2013,2013,t,2427,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2014,2014,t,2371,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2015,2015,t,4815,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2016,2016,t,2697,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2017,2017,t,3417,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2018,2018,t,3229,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2019,2019,t,4422.6,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2020,2020,t,4059,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4001,Urea,2021,2021,t,3688,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2010,2010,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2011,2011,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2012,2012,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2013,2013,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2014,2014,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2015,2015,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2016,2016,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2017,2017,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2018,2018,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2019,2019,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2020,2020,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2021,2021,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2002,2002,t,21,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2003,2003,t,1825,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2004,2004,t,1,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2005,2005,t,552,I,Imputed value
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2009,2009,t,47,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2012,2012,t,26,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2013,2013,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2014,2014,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2015,2015,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2016,2016,t,1,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2017,2017,t,0,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2018,2018,t,4,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2019,2019,t,0.06,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2020,2020,t,0.3,A,Official figure
RFB,Fertilizers by Product,196,Cyprus,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2021,2021,t,2,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2008,2008,t,49105,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2009,2009,t,21634,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2010,2010,t,28962,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2011,2011,t,22271,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2012,2012,t,22409,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2013,2013,t,12775,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2014,2014,t,15794,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2015,2015,t,13174,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2016,2016,t,19423,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2017,2017,t,19698,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2018,2018,t,14582,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2019,2019,t,17762,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2020,2020,t,13114.63,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4003,Ammonium nitrate (AN),2021,2021,t,9479.26,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2014,2014,t,0,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2010,2010,t,8025,I,Imputed value
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2012,2012,t,492886,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2013,2013,t,489684,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2014,2014,t,614659,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2015,2015,t,441967,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2016,2016,t,514571,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2017,2017,t,542356,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2018,2018,t,617731,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2019,2019,t,619255,A,Official figure
RFB,Fertilizers by Product,203,Czechia,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2020,2020,t,497607.75,A,Official figure
